unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT
1673046000,2023-01-06 23:00:00,BTC/USDT,16948,16969,16945,16949,0.13142700,2227.5562229999996
1673042400,2023-01-06 22:00:00,BTC/USDT,16927,16957,16927,16950,11.67309742,197859.001269
1673038800,2023-01-06 21:00:00,BTC/USDT,16897,16938,16897,16926,16.76747299,283806.24782874004
1673035200,2023-01-06 20:00:00,BTC/USDT,16937,17020,16897,16897,2.17520127,36754.375859190004
1673031600,2023-01-06 19:00:00,BTC/USDT,16873,16961,16870,16930,2.75211490,46593.305257
1673028000,2023-01-06 18:00:00,BTC/USDT,16850,16863,16849,16858,3.22651762,54392.63403796
1673024400,2023-01-06 17:00:00,BTC/USDT,16816,16823,16816,16816,0.15732694,2645.60982304
1673020800,2023-01-06 16:00:00,BTC/USDT,16831,16833,16810,16816,0.20205145,3397.6971832
1673017200,2023-01-06 15:00:00,BTC/USDT,16753,16831,16753,16830,2.36976374,39883.1237442
1673013600,2023-01-06 14:00:00,BTC/USDT,16769,16776,16726,16749,6.42621735,107632.71439515
1673010000,2023-01-06 13:00:00,BTC/USDT,16712,16789,16689,16771,4.32592090,72550.0194139
1673006400,2023-01-06 12:00:00,BTC/USDT,16731,16736,16728,16728,0.54933306,9189.243427680001
1673002800,2023-01-06 11:00:00,BTC/USDT,16768,16768,16709,16739,0.99783901,16702.827188389998
1672999200,2023-01-06 10:00:00,BTC/USDT,16785,16794,16771,16771,0.42678229,7157.56578559
1672995600,2023-01-06 09:00:00,BTC/USDT,16785,16785,16785,16785,0.00000000,0.0
1672992000,2023-01-06 08:00:00,BTC/USDT,16785,16785,16785,16785,0.00000000,0.0
1672988400,2023-01-06 07:00:00,BTC/USDT,16786,16786,16785,16785,0.01800000,302.13
1672984800,2023-01-06 06:00:00,BTC/USDT,16807,16813,16789,16794,0.81161394,13630.24450836
1672981200,2023-01-06 05:00:00,BTC/USDT,16812,16812,16802,16802,0.18142250,3048.260845
1672977600,2023-01-06 04:00:00,BTC/USDT,16828,16828,16812,16812,0.02463675,414.193041
1672974000,2023-01-06 03:00:00,BTC/USDT,16821,16821,16821,16821,0.00000000,0.0
1672970400,2023-01-06 02:00:00,BTC/USDT,16815,16821,16811,16821,0.05162391,868.36579011
1672966800,2023-01-06 01:00:00,BTC/USDT,16856,16856,16832,16832,0.11861966,1996.6061171200001
1672963200,2023-01-06 00:00:00,BTC/USDT,16835,16860,16835,16855,0.25184285,4244.81123675
1672959600,2023-01-05 23:00:00,BTC/USDT,16845,16845,16833,16833,0.01620368,272.75654544
1672956000,2023-01-05 22:00:00,BTC/USDT,16851,16855,16846,16855,0.00362273,61.061114149999995
1672952400,2023-01-05 21:00:00,BTC/USDT,16862,16862,16862,16862,0.31731554,5350.57463548
1672948800,2023-01-05 20:00:00,BTC/USDT,16869,16870,16849,16856,1.40883783,23747.370462479998
1672945200,2023-01-05 19:00:00,BTC/USDT,16844,16875,16842,16867,2.47070421,41673.36791007
1672941600,2023-01-05 18:00:00,BTC/USDT,16809,16843,16808,16843,5.72956824,96503.11786632
1672938000,2023-01-05 17:00:00,BTC/USDT,16836,16836,16813,16815,12.77846124,214869.8257506
1672934400,2023-01-05 16:00:00,BTC/USDT,16850,16850,16837,16837,0.65214950,10980.2411315
1672930800,2023-01-05 15:00:00,BTC/USDT,16832,16879,16832,16847,8.95072905,150792.93230535
1672927200,2023-01-05 14:00:00,BTC/USDT,16779,16833,16764,16832,12.94076625,217818.97752
1672923600,2023-01-05 13:00:00,BTC/USDT,16826,16826,16819,16819,0.06464201,1087.21396619
1672920000,2023-01-05 12:00:00,BTC/USDT,16823,16834,16820,16826,7.51927958,126519.39821308
1672916400,2023-01-05 11:00:00,BTC/USDT,16831,16832,16820,16827,7.35620496,123782.86086192001
1672912800,2023-01-05 10:00:00,BTC/USDT,16809,16838,16808,16829,3.60398648,60651.48847192
1672909200,2023-01-05 09:00:00,BTC/USDT,16809,16816,16788,16811,9.54502293,160461.38047623
1672905600,2023-01-05 08:00:00,BTC/USDT,16814,16814,16811,16811,0.53396544,8976.49301184
1672902000,2023-01-05 07:00:00,BTC/USDT,16812,16812,16794,16809,2.73110899,45907.211012910004
1672898400,2023-01-05 06:00:00,BTC/USDT,16833,16833,16812,16821,2.02356943,34038.46138202999
1672894800,2023-01-05 05:00:00,BTC/USDT,16847,16848,16842,16842,0.42478984,7154.31048528
1672891200,2023-01-05 04:00:00,BTC/USDT,16833,16833,16833,16833,0.00000000,0.0
1672887600,2023-01-05 03:00:00,BTC/USDT,16833,16833,16833,16833,0.00000000,0.0
1672884000,2023-01-05 02:00:00,BTC/USDT,16838,16838,16833,16833,0.07137816,1201.5085672799999
1672880400,2023-01-05 01:00:00,BTC/USDT,16826,16847,16811,16840,0.31743077,5345.534166799999
1672876800,2023-01-05 00:00:00,BTC/USDT,16859,16875,16849,16849,0.01448831,244.11353519000002
1672873200,2023-01-04 23:00:00,BTC/USDT,16819,16849,16819,16849,0.02970778,500.54638522
1672869600,2023-01-04 22:00:00,BTC/USDT,16824,16845,16821,16845,0.20821526,3507.3860547000004
1672866000,2023-01-04 21:00:00,BTC/USDT,16807,16825,16807,16825,0.21098012,3549.740519
1672862400,2023-01-04 20:00:00,BTC/USDT,16843,16847,16788,16811,0.40519524,6811.73717964
1672858800,2023-01-04 19:00:00,BTC/USDT,16952,16988,16794,16836,0.99146655,16692.3308358
1672855200,2023-01-04 18:00:00,BTC/USDT,16878,16978,16875,16968,3.10229543,52639.748856239996
1672851600,2023-01-04 17:00:00,BTC/USDT,16855,16937,16855,16900,1.19120432,20131.353008
1672848000,2023-01-04 16:00:00,BTC/USDT,16854,16894,16843,16862,1.06037935,17880.116599700003
1672844400,2023-01-04 15:00:00,BTC/USDT,16796,16854,16786,16853,8.26781753,139337.52883309
1672840800,2023-01-04 14:00:00,BTC/USDT,16827,16850,16802,16836,1.88327399,31706.80089564
1672837200,2023-01-04 13:00:00,BTC/USDT,16810,16831,16810,16822,1.60311810,26967.6526782
1672833600,2023-01-04 12:00:00,BTC/USDT,16839,16843,16792,16811,13.57128325,228146.84271575
1672830000,2023-01-04 11:00:00,BTC/USDT,16844,16852,16843,16843,2.94052794,49527.31209342
1672826400,2023-01-04 10:00:00,BTC/USDT,16844,16849,16844,16848,1.86668337,31449.88141776
1672822800,2023-01-04 09:00:00,BTC/USDT,16858,16861,16841,16841,0.02803269,472.09853229
1672819200,2023-01-04 08:00:00,BTC/USDT,16888,16916,16855,16874,0.45889379,7743.37381246
1672815600,2023-01-04 07:00:00,BTC/USDT,16873,16881,16865,16869,0.42171741,7113.9509892900005
1672812000,2023-01-04 06:00:00,BTC/USDT,16861,16861,16858,16858,0.06702827,1129.96257566
1672808400,2023-01-04 05:00:00,BTC/USDT,16847,16847,16847,16847,0.14458675,2435.85297725
1672804800,2023-01-04 04:00:00,BTC/USDT,16875,16891,16852,16852,0.81863123,13795.57348796
1672801200,2023-01-04 03:00:00,BTC/USDT,16737,16853,16737,16853,1.06553184,17957.40809952
1672797600,2023-01-04 02:00:00,BTC/USDT,16719,16747,16719,16747,0.25330862,4242.15945914
1672794000,2023-01-04 01:00:00,BTC/USDT,16665,16731,16665,16702,2.01985018,33735.53770636
1672790400,2023-01-04 00:00:00,BTC/USDT,16672,16672,16662,16662,0.57126390,9518.399101800002
1672786800,2023-01-03 23:00:00,BTC/USDT,16682,16682,16678,16678,0.36466962,6081.959922360001
1672783200,2023-01-03 22:00:00,BTC/USDT,16669,16669,16658,16658,0.10627576,1770.34161008
1672779600,2023-01-03 21:00:00,BTC/USDT,16664,16675,16664,16670,1.71651652,28614.3303884
1672776000,2023-01-03 20:00:00,BTC/USDT,16644,16668,16644,16668,1.82442730,30409.5542364
1672772400,2023-01-03 19:00:00,BTC/USDT,16641,16659,16641,16643,0.49968490,8316.2557907
1672768800,2023-01-03 18:00:00,BTC/USDT,16636,16652,16636,16650,0.11228424,1869.5325959999998
1672765200,2023-01-03 17:00:00,BTC/USDT,16642,16644,16619,16635,0.95937563,15959.213605050001
1672761600,2023-01-03 16:00:00,BTC/USDT,16683,16683,16636,16651,0.17233347,2869.52460897
1672758000,2023-01-03 15:00:00,BTC/USDT,16662,16684,16633,16633,0.25285413,4205.72274429
1672754400,2023-01-03 14:00:00,BTC/USDT,16730,16756,16646,16667,1.00813180,16802.532710599997
1672750800,2023-01-03 13:00:00,BTC/USDT,16729,16731,16727,16727,0.27232065,4555.10751255
1672747200,2023-01-03 12:00:00,BTC/USDT,16732,16732,16711,16711,0.45456769,7596.28066759
1672743600,2023-01-03 11:00:00,BTC/USDT,16724,16736,16724,16736,1.95100279,32651.98269344
1672740000,2023-01-03 10:00:00,BTC/USDT,16747,16747,16655,16723,37.27083108,623280.10815084
1672736400,2023-01-03 09:00:00,BTC/USDT,16716,16750,16716,16750,0.02846994,476.871495
1672732800,2023-01-03 08:00:00,BTC/USDT,16717,16717,16717,16717,0.00909471,152.03626707
1672729200,2023-01-03 07:00:00,BTC/USDT,16728,16734,16728,16734,0.19499569,3263.05787646
1672725600,2023-01-03 06:00:00,BTC/USDT,16729,16766,16726,16766,11.72002085,196497.8695711
1672722000,2023-01-03 05:00:00,BTC/USDT,16715,16722,15000,16644,25.77197239,428948.70845916
1672718400,2023-01-03 04:00:00,BTC/USDT,16697,16697,16690,16690,0.08785007,1466.2176683
1672714800,2023-01-03 03:00:00,BTC/USDT,16675,16702,16674,16702,0.16872921,2818.11526542
1672711200,2023-01-03 02:00:00,BTC/USDT,16683,16683,16681,16682,0.02127103,354.84332246
1672707600,2023-01-03 01:00:00,BTC/USDT,16695,16695,16686,16686,0.19820785,3307.2961851
1672704000,2023-01-03 00:00:00,BTC/USDT,16670,16707,16661,16695,0.24810731,4142.15154045
1672700400,2023-01-02 23:00:00,BTC/USDT,16707,16707,16674,16674,0.13417032,2237.1559156800004
1672696800,2023-01-02 22:00:00,BTC/USDT,16756,16756,16709,16709,0.14756279,2465.62665811
1672693200,2023-01-02 21:00:00,BTC/USDT,16768,16768,16768,16768,0.03000000,503.03999999999996
1672689600,2023-01-02 20:00:00,BTC/USDT,16717,16717,16717,16717,0.00625051,104.48977567
1672686000,2023-01-02 19:00:00,BTC/USDT,16719,16726,16719,16726,0.03085072,516.00914272
1672682400,2023-01-02 18:00:00,BTC/USDT,16730,16730,16730,16730,0.10171175,1701.6375775000001
1672678800,2023-01-02 17:00:00,BTC/USDT,16717,16718,16716,16716,0.03000000,501.47999999999996
1672675200,2023-01-02 16:00:00,BTC/USDT,16731,16731,16731,16731,0.00000000,0.0
1672671600,2023-01-02 15:00:00,BTC/USDT,16704,16753,16701,16731,1.46958390,24587.608230899998
1672668000,2023-01-02 14:00:00,BTC/USDT,16704,16704,16679,16679,0.02465235,411.17654565
1672664400,2023-01-02 13:00:00,BTC/USDT,16689,16689,16689,16689,0.06731446,1123.41102294
1672660800,2023-01-02 12:00:00,BTC/USDT,16740,16742,16737,16738,0.29073173,4866.26769674
1672657200,2023-01-02 11:00:00,BTC/USDT,16728,16735,16711,16735,0.66120231,11065.220657849999
1672653600,2023-01-02 10:00:00,BTC/USDT,16725,16725,16725,16725,0.29903666,5001.3881385
1672650000,2023-01-02 09:00:00,BTC/USDT,16738,16738,16738,16738,0.00000000,0.0
1672646400,2023-01-02 08:00:00,BTC/USDT,16747,16760,16738,16738,1.91550254,32061.68151452
1672642800,2023-01-02 07:00:00,BTC/USDT,16718,16739,16718,16722,0.32031965,5356.3851873
1672639200,2023-01-02 06:00:00,BTC/USDT,16625,16625,16625,16625,0.00000000,0.0
1672635600,2023-01-02 05:00:00,BTC/USDT,16625,16625,16625,16625,0.00837754,139.2766025
1672632000,2023-01-02 04:00:00,BTC/USDT,16645,16645,16632,16632,0.07726103,1285.00545096
1672628400,2023-01-02 03:00:00,BTC/USDT,16593,16686,16589,16675,0.40523776,6757.339648
1672624800,2023-01-02 02:00:00,BTC/USDT,16575,16575,16575,16575,0.00000000,0.0
1672621200,2023-01-02 01:00:00,BTC/USDT,16594,16594,16561,16575,1.36784465,22672.025073750003
1672617600,2023-01-02 00:00:00,BTC/USDT,16600,16601,16595,16595,0.02142151,355.48995845
1672614000,2023-01-01 23:00:00,BTC/USDT,16626,16626,16609,16609,0.29394501,4882.13267109
1672610400,2023-01-01 22:00:00,BTC/USDT,16599,16599,16599,16599,0.00829568,137.69999232
1672606800,2023-01-01 21:00:00,BTC/USDT,16608,16608,16608,16608,0.00000000,0.0
1672603200,2023-01-01 20:00:00,BTC/USDT,16607,16608,16607,16608,0.01884087,312.90916896
1672599600,2023-01-01 19:00:00,BTC/USDT,16624,16624,16612,16612,0.66622832,11067.38485184
1672596000,2023-01-01 18:00:00,BTC/USDT,16594,16594,16594,16594,0.00145331,24.11622614
1672592400,2023-01-01 17:00:00,BTC/USDT,16574,16578,16574,16578,0.03876510,642.6478278
1672588800,2023-01-01 16:00:00,BTC/USDT,16565,16572,16565,16572,0.23022354,3815.26450488
1672585200,2023-01-01 15:00:00,BTC/USDT,16564,16564,16564,16564,0.00000000,0.0
1672581600,2023-01-01 14:00:00,BTC/USDT,16564,16564,16564,16564,0.00000000,0.0
1672578000,2023-01-01 13:00:00,BTC/USDT,16564,16564,16564,16564,0.00301358,49.91693912
1672574400,2023-01-01 12:00:00,BTC/USDT,16553,16558,16553,16558,0.13110050,2170.762079
1672570800,2023-01-01 11:00:00,BTC/USDT,16551,16551,16545,16545,1.31417321,21742.99575945
1672567200,2023-01-01 10:00:00,BTC/USDT,16520,16520,16520,16520,0.00000000,0.0
1672563600,2023-01-01 09:00:00,BTC/USDT,16521,16521,16520,16520,0.11200000,1850.24
1672560000,2023-01-01 08:00:00,BTC/USDT,16524,16524,16524,16524,0.00000000,0.0
1672556400,2023-01-01 07:00:00,BTC/USDT,16539,16539,16505,16524,0.67498039,11153.37596436
1672552800,2023-01-01 06:00:00,BTC/USDT,16531,16544,16531,16542,0.50400000,8337.168
1672549200,2023-01-01 05:00:00,BTC/USDT,16518,16518,16518,16518,0.00000000,0.0
1672545600,2023-01-01 04:00:00,BTC/USDT,16526,16526,16518,16518,0.25892423,4276.91043114
1672542000,2023-01-01 03:00:00,BTC/USDT,16548,16548,16531,16531,0.54039906,8933.336860860001
1672538400,2023-01-01 02:00:00,BTC/USDT,16545,16560,16545,16560,0.03813495,631.514772
1672534800,2023-01-01 01:00:00,BTC/USDT,16538,16552,16536,16552,0.22142486,3665.02428272
1672531200,2023-01-01 00:00:00,BTC/USDT,16540,16540,16528,16528,0.58170102,9614.35445856
1672527600,2022-12-31 23:00:00,BTC/USDT,16514,16550,16493,16540,0.69702653,11528.8188062
1672524000,2022-12-31 22:00:00,BTC/USDT,16548,16563,16515,16515,1.44440324,23854.3195086
1672520400,2022-12-31 21:00:00,BTC/USDT,16565,16565,16560,16560,0.66463537,11006.3617272
1672516800,2022-12-31 20:00:00,BTC/USDT,16570,16570,16566,16570,0.04880029,808.6208053
1672513200,2022-12-31 19:00:00,BTC/USDT,16579,16588,16575,16583,1.54980527,25700.42079241
1672509600,2022-12-31 18:00:00,BTC/USDT,16577,16578,16576,16578,2.64992024,43930.37773872
1672506000,2022-12-31 17:00:00,BTC/USDT,16599,16599,16580,16580,1.08671058,18017.661416400002
1672502400,2022-12-31 16:00:00,BTC/USDT,16591,16597,16591,16592,2.61608860,43406.1420512
1672498800,2022-12-31 15:00:00,BTC/USDT,16606,16622,16602,16602,0.16799823,2789.10661446
1672495200,2022-12-31 14:00:00,BTC/USDT,16635,16635,16590,16590,0.52910145,8777.7930555
1672491600,2022-12-31 13:00:00,BTC/USDT,16586,16594,16586,16593,0.18551289,3078.2153837700002
1672488000,2022-12-31 12:00:00,BTC/USDT,16567,16586,16551,16572,4.96086051,82211.38037171999
1672484400,2022-12-31 11:00:00,BTC/USDT,16569,16579,16569,16579,0.46827826,7763.58527254
1672480800,2022-12-31 10:00:00,BTC/USDT,16545,16572,16545,16566,0.24087595,3990.3509877
1672477200,2022-12-31 09:00:00,BTC/USDT,16564,16564,16564,16564,0.00000000,0.0
1672473600,2022-12-31 08:00:00,BTC/USDT,16564,16564,16564,16564,0.02400000,397.536
1672470000,2022-12-31 07:00:00,BTC/USDT,16552,16552,16552,16552,0.12973601,2147.3904375200004
1672466400,2022-12-31 06:00:00,BTC/USDT,16544,16544,16544,16544,0.00673718,111.45990592
1672462800,2022-12-31 05:00:00,BTC/USDT,16553,16553,16553,16553,0.00806450,133.4916685
1672459200,2022-12-31 04:00:00,BTC/USDT,16548,16549,16548,16549,0.00150095,24.83922155
1672455600,2022-12-31 03:00:00,BTC/USDT,16580,16580,16575,16575,1.21266605,20099.93977875
1672452000,2022-12-31 02:00:00,BTC/USDT,16565,16576,16565,16576,0.10393830,1722.8812608
1672448400,2022-12-31 01:00:00,BTC/USDT,16571,16571,16571,16571,0.01104957,183.10242447
1672444800,2022-12-31 00:00:00,BTC/USDT,16609,16609,16609,16609,0.00000000,0.0
1672441200,2022-12-30 23:00:00,BTC/USDT,16597,16610,16595,16609,0.39934536,6632.727084239999
1672437600,2022-12-30 22:00:00,BTC/USDT,16606,16606,16606,16606,0.00000000,0.0
1672434000,2022-12-30 21:00:00,BTC/USDT,16573,16678,16573,16606,1.15794335,19228.807270100002
1672430400,2022-12-30 20:00:00,BTC/USDT,16530,16547,16530,16547,0.16000000,2647.52
1672426800,2022-12-30 19:00:00,BTC/USDT,16562,16564,16548,16548,0.14165142,2344.04769816
1672423200,2022-12-30 18:00:00,BTC/USDT,16540,16571,16523,16571,0.75118674,12447.915468539999
1672419600,2022-12-30 17:00:00,BTC/USDT,16529,16529,16529,16529,0.07000000,1157.0300000000002
1672416000,2022-12-30 16:00:00,BTC/USDT,16566,16566,16542,16542,0.08213084,1358.6083552799998
1672412400,2022-12-30 15:00:00,BTC/USDT,16408,16558,16408,16558,1.30062025,21535.6700995
1672408800,2022-12-30 14:00:00,BTC/USDT,16453,16498,16354,16414,1.00602764,16512.937682959997
1672405200,2022-12-30 13:00:00,BTC/USDT,16500,16500,16484,16484,0.02176415,358.7602486
1672401600,2022-12-30 12:00:00,BTC/USDT,16484,16498,16484,16498,0.15899344,2623.07377312
1672398000,2022-12-30 11:00:00,BTC/USDT,16493,16517,16493,16499,1.21641449,20069.62267051
1672394400,2022-12-30 10:00:00,BTC/USDT,16517,16519,16493,16494,2.60600180,42983.3936892
1672390800,2022-12-30 09:00:00,BTC/USDT,16510,16528,16510,16528,0.47226429,7805.584185119999
1672387200,2022-12-30 08:00:00,BTC/USDT,16492,16507,16464,16507,0.49819032,8223.62761224
1672383600,2022-12-30 07:00:00,BTC/USDT,16542,16542,16456,16489,8.32274167,137233.68739662998
1672380000,2022-12-30 06:00:00,BTC/USDT,16555,16570,16541,16549,0.37158930,6149.4313257
1672376400,2022-12-30 05:00:00,BTC/USDT,16613,16613,16534,16559,0.68216185,11295.918074149999
1672372800,2022-12-30 04:00:00,BTC/USDT,16604,16613,16597,16613,0.02255543,374.71335859000004
1672369200,2022-12-30 03:00:00,BTC/USDT,16612,16613,16590,16602,0.09272285,1539.3847557
1672365600,2022-12-30 02:00:00,BTC/USDT,16610,16616,16595,16596,0.65177975,10816.936731
1672362000,2022-12-30 01:00:00,BTC/USDT,16634,16634,16604,16614,0.20948779,3480.4301430600003
1672358400,2022-12-30 00:00:00,BTC/USDT,16636,16651,16622,16636,0.45637448,7592.245849280001
1672354800,2022-12-29 23:00:00,BTC/USDT,16617,16658,16617,16639,0.06367134,1059.4274262600002
1672351200,2022-12-29 22:00:00,BTC/USDT,16609,16642,16608,16632,0.56605215,9414.5793588
1672347600,2022-12-29 21:00:00,BTC/USDT,16607,16610,16597,16609,0.42683287,7089.267137829999
1672344000,2022-12-29 20:00:00,BTC/USDT,16611,16615,16561,16605,1.78949837,29714.62043385
1672340400,2022-12-29 19:00:00,BTC/USDT,16637,16643,16600,16600,1.30311414,21631.694723999997
1672336800,2022-12-29 18:00:00,BTC/USDT,16615,16627,16604,16626,1.66801371,27732.39594246
1672333200,2022-12-29 17:00:00,BTC/USDT,16634,16641,16608,16608,5.32645053,88461.69040224
1672329600,2022-12-29 16:00:00,BTC/USDT,16618,16658,16618,16648,0.33366419,5554.841435120001
1672326000,2022-12-29 15:00:00,BTC/USDT,16635,16641,16610,16612,0.39164656,6506.032654719999
1672322400,2022-12-29 14:00:00,BTC/USDT,16617,16655,16604,16636,1.56741935,26075.5883066
1672318800,2022-12-29 13:00:00,BTC/USDT,16614,16644,16604,16623,1.78274440,29634.5601612
1672315200,2022-12-29 12:00:00,BTC/USDT,16605,16622,16601,16622,1.31808778,21909.25507916
1672311600,2022-12-29 11:00:00,BTC/USDT,16602,16617,16598,16598,0.33649668,5585.17189464
1672308000,2022-12-29 10:00:00,BTC/USDT,16604,16607,16600,16607,0.53101391,8818.54800337
1672304400,2022-12-29 09:00:00,BTC/USDT,16539,16615,16539,16597,0.89957940,14930.3193018
1672300800,2022-12-29 08:00:00,BTC/USDT,16564,16564,16522,16530,0.06782349,1121.1222897
1672297200,2022-12-29 07:00:00,BTC/USDT,16548,16556,16545,16555,0.19033111,3150.93152605
1672293600,2022-12-29 06:00:00,BTC/USDT,16580,16580,16580,16580,0.01726574,286.26596920000003
1672290000,2022-12-29 05:00:00,BTC/USDT,16573,16574,16565,16573,0.15414049,2554.57034077
1672286400,2022-12-29 04:00:00,BTC/USDT,16541,16585,16541,16575,0.38855998,6440.3816685
1672282800,2022-12-29 03:00:00,BTC/USDT,16539,16561,16539,16558,0.12556732,2079.14368456
1672279200,2022-12-29 02:00:00,BTC/USDT,16522,16530,16506,16511,0.25860102,4269.76144122
1672275600,2022-12-29 01:00:00,BTC/USDT,16579,16579,16547,16547,0.19057902,3153.5110439399996
1672272000,2022-12-29 00:00:00,BTC/USDT,16552,16588,16548,16588,0.38131266,6325.21440408
1672268400,2022-12-28 23:00:00,BTC/USDT,16537,16547,16533,16547,0.16956733,2805.8306095099997
1672264800,2022-12-28 22:00:00,BTC/USDT,16538,16541,16480,16511,0.36267419,5988.11355109
1672261200,2022-12-28 21:00:00,BTC/USDT,16577,16583,16455,16524,1.80504340,29826.537141599998
1672257600,2022-12-28 20:00:00,BTC/USDT,16595,16612,16592,16596,0.68213039,11320.63595244
1672254000,2022-12-28 19:00:00,BTC/USDT,16621,16621,16596,16602,1.18698022,19706.245612439998
1672250400,2022-12-28 18:00:00,BTC/USDT,16658,16658,16658,16658,0.08263217,1376.48668786
1672246800,2022-12-28 17:00:00,BTC/USDT,16610,16620,16610,16620,0.17927596,2979.5664552000003
1672243200,2022-12-28 16:00:00,BTC/USDT,16567,16618,16567,16615,0.10271473,1706.60523895
1672239600,2022-12-28 15:00:00,BTC/USDT,16738,16759,16593,16598,0.82975863,13772.333740740001
1672236000,2022-12-28 14:00:00,BTC/USDT,16659,16757,16635,16738,0.89859230,15040.6379174
1672232400,2022-12-28 13:00:00,BTC/USDT,16654,16654,16648,16648,0.41099062,6842.17184176
1672228800,2022-12-28 12:00:00,BTC/USDT,16675,16684,16659,16659,0.21366869,3559.50670671
1672225200,2022-12-28 11:00:00,BTC/USDT,16678,16685,16674,16674,0.17154882,2860.4050246799998
1672221600,2022-12-28 10:00:00,BTC/USDT,16664,16676,16647,16667,0.61406982,10234.70168994
1672218000,2022-12-28 09:00:00,BTC/USDT,16638,16667,16634,16667,0.48266279,8044.54072093
1672214400,2022-12-28 08:00:00,BTC/USDT,16661,16661,16638,16647,0.53804088,8956.76652936
1672210800,2022-12-28 07:00:00,BTC/USDT,16614,16652,16614,16652,0.50280964,8372.78612528
1672207200,2022-12-28 06:00:00,BTC/USDT,16615,16619,16599,16610,0.39550588,6569.3526667999995
1672203600,2022-12-28 05:00:00,BTC/USDT,16652,16666,16589,16602,1.77848722,29526.444826439998
1672200000,2022-12-28 04:00:00,BTC/USDT,16659,16667,16651,16667,0.19445145,3240.92231715
1672196400,2022-12-28 03:00:00,BTC/USDT,16659,16675,16556,16668,0.87285887,14548.81164516
1672192800,2022-12-28 02:00:00,BTC/USDT,16705,16705,16682,16693,0.08887450,1483.5820285
1672189200,2022-12-28 01:00:00,BTC/USDT,16685,16705,16648,16700,0.27636284,4615.259428
1672185600,2022-12-28 00:00:00,BTC/USDT,16707,16707,16702,16702,0.04316763,720.98575626
1672182000,2022-12-27 23:00:00,BTC/USDT,16705,16705,16700,16700,0.02048734,342.138578
1672178400,2022-12-27 22:00:00,BTC/USDT,16693,16694,16693,16694,0.06564901,1095.94457294
1672174800,2022-12-27 21:00:00,BTC/USDT,16661,16665,16652,16665,0.15735338,2622.2940777
1672171200,2022-12-27 20:00:00,BTC/USDT,16687,16687,16664,16664,0.67358470,11224.6154408
1672167600,2022-12-27 19:00:00,BTC/USDT,16634,16681,16613,16680,0.52567133,8768.1977844
1672164000,2022-12-27 18:00:00,BTC/USDT,16664,16667,16620,16620,0.52093650,8657.96463
1672160400,2022-12-27 17:00:00,BTC/USDT,16776,16776,16635,16687,1.27541606,21282.86779322
1672156800,2022-12-27 16:00:00,BTC/USDT,16802,16802,16758,16779,0.76091570,12767.4045303
1672153200,2022-12-27 15:00:00,BTC/USDT,16753,16835,16753,16791,2.02859853,34062.19791723
1672149600,2022-12-27 14:00:00,BTC/USDT,16821,16832,16743,16774,1.07625237,18053.05725438
1672146000,2022-12-27 13:00:00,BTC/USDT,16813,16839,16813,16825,0.77352180,13014.504285
1672142400,2022-12-27 12:00:00,BTC/USDT,16834,16840,16823,16834,0.12026000,2024.45684
1672138800,2022-12-27 11:00:00,BTC/USDT,16852,16853,16823,16823,0.40663163,6840.76391149
1672135200,2022-12-27 10:00:00,BTC/USDT,16876,16878,16867,16875,0.05305430,895.2913125
1672131600,2022-12-27 09:00:00,BTC/USDT,16841,16881,16841,16880,0.15785035,2664.513908
1672128000,2022-12-27 08:00:00,BTC/USDT,16867,16872,16823,16850,0.88789198,14960.979863
1672124400,2022-12-27 07:00:00,BTC/USDT,16888,16888,16864,16866,0.17274839,2913.57434574
1672120800,2022-12-27 06:00:00,BTC/USDT,16867,16874,16866,16874,0.05251522,886.14182228
1672117200,2022-12-27 05:00:00,BTC/USDT,16890,16892,16877,16877,0.03587017,605.38085909
1672113600,2022-12-27 04:00:00,BTC/USDT,16877,16878,16873,16873,0.02272328,383.40990344
1672110000,2022-12-27 03:00:00,BTC/USDT,16876,16876,16860,16861,0.31812896,5363.97239456
1672106400,2022-12-27 02:00:00,BTC/USDT,16874,16892,16874,16883,0.39690120,6700.8829596000005
1672102800,2022-12-27 01:00:00,BTC/USDT,16876,16891,16856,16867,0.61311722,10341.448149740001
1672099200,2022-12-27 00:00:00,BTC/USDT,16920,16966,16855,16867,1.10153006,18579.507522019998
1672095600,2022-12-26 23:00:00,BTC/USDT,16852,16943,16828,16920,2.16521840,36635.495328000005
1672092000,2022-12-26 22:00:00,BTC/USDT,16834,16844,16834,16840,0.09559067,1609.7468828
1672088400,2022-12-26 21:00:00,BTC/USDT,16846,16846,16826,16827,0.10649916,1792.0613653199998
1672084800,2022-12-26 20:00:00,BTC/USDT,16838,16843,16838,16843,0.00476494,80.25588441999999
1672081200,2022-12-26 19:00:00,BTC/USDT,16817,16852,16817,16843,0.27215564,4583.91744452
1672077600,2022-12-26 18:00:00,BTC/USDT,16843,16843,16819,16819,0.16667659,2803.33356721
1672074000,2022-12-26 17:00:00,BTC/USDT,16834,16846,16832,16838,0.18687331,3146.5727937799998
1672070400,2022-12-26 16:00:00,BTC/USDT,16810,16844,16809,16839,0.20626730,3473.3350646999997
1672066800,2022-12-26 15:00:00,BTC/USDT,16833,16837,16803,16812,1.14844430,19307.6455716
1672063200,2022-12-26 14:00:00,BTC/USDT,16838,16844,16835,16838,1.81941110,30635.2441018
